timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 01:17:31,29.3,32,24,31.71,46.1,17.09,0.2,930.5,64.4,0.0,0.467,7.167,0.106,100,True,359
2026-01-11 01:17:32,27.8,32,24,31.71,46.1,17.1,0.2,930.5,64.4,0.0,0.18,1.374,0.026,100,True,359
2026-01-11 01:17:33,31.2,32,24,31.71,46.1,17.1,0.2,930.5,64.4,0.003,0.369,8.293,0.143,100,True,359
2026-01-11 01:17:34,28.1,32,24,31.71,46.1,17.1,0.2,930.5,64.4,0.0,0.376,1.189,0.038,100,True,359
2026-01-11 01:17:35,31.0,32,24,31.71,46.1,17.1,0.2,930.5,64.4,0.0,0.381,7.355,0.123,100,True,359
2026-01-11 01:17:36,28.8,32,24,31.71,46.1,17.1,0.2,930.5,64.4,0.0,0.176,7.622,0.118,100,True,359
2026-01-11 01:17:37,30.8,32,24,31.71,46.1,17.09,0.2,930.5,64.4,0.0,0.4,0.923,0.019,100,True,359
2026-01-11 01:17:38,33.1,32,24,31.71,46.1,17.09,0.2,930.5,64.4,0.0,1.468,8.032,0.13,100,True,359
2026-01-11 01:17:39,33.0,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.441,0.518,0.094,100,True,361
2026-01-11 01:17:41,38.6,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.231,0.364,8.313,0.14,100,True,359
2026-01-11 01:17:42,29.6,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.021,1.768,4.767,0.328,100,True,359
2026-01-11 01:17:43,31.1,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.003,0.493,5.079,0.089,100,True,359
2026-01-11 01:17:44,30.1,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.397,6.541,0.088,100,True,359
2026-01-11 01:17:45,32.8,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.191,8.29,0.141,100,True,359
2026-01-11 01:17:46,30.5,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,1.167,3.445,0.06,100,True,359
2026-01-11 01:17:47,33.1,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,0.271,5.098,0.086,100,True,359
2026-01-11 01:17:48,32.6,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,1.232,6.702,0.119,100,True,359
2026-01-11 01:17:49,32.4,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.0,0.082,1.842,0.035,100,True,359
2026-01-11 01:17:50,31.8,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,1.3,8.299,0.142,100,True,359
2026-01-11 01:17:51,32.4,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,0.41,7.133,0.13,100,True,361
2026-01-11 01:17:52,33.1,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.0,0.258,2.355,0.044,100,True,359
2026-01-11 01:17:53,30.6,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.002,0.016,6.854,0.1,100,True,359
2026-01-11 01:17:54,31.9,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.183,8.301,0.137,100,True,359
2026-01-11 01:17:55,29.1,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,1.13,3.329,0.051,100,True,359
2026-01-11 01:17:56,29.1,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.233,5.343,0.088,100,True,359
2026-01-11 01:17:57,30.5,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.188,8.174,0.136,100,True,359
2026-01-11 01:17:58,31.0,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.771,8.298,0.118,100,True,359
2026-01-11 01:17:59,30.3,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.848,0.25,0.03,100,True,359
2026-01-11 01:18:00,34.1,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.194,8.289,0.121,100,True,359
2026-01-11 01:18:01,33.6,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.207,1.55,0.032,100,True,359
2026-01-11 01:18:02,33.8,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.161,7.044,0.121,100,True,360
2026-01-11 01:18:03,31.8,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.005,0.295,6.682,0.118,100,True,360
2026-01-11 01:18:04,29.0,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,0.609,1.629,0.037,100,True,362
2026-01-11 01:18:05,29.7,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.0,0.02,7.179,0.114,100,True,360
2026-01-11 01:18:06,29.4,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.285,1.141,0.021,100,True,360
2026-01-11 01:18:07,32.6,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.249,7.288,0.106,100,True,360
2026-01-11 01:18:08,29.0,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.523,2.712,0.048,100,True,360
2026-01-11 01:18:09,29.2,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,2.948,6.364,0.106,100,True,360
2026-01-11 01:18:10,29.9,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.027,1.518,3.069,0.05,100,True,360
2026-01-11 01:18:11,29.3,32,24,31.71,46.2,17.07,0.2,930.5,64.4,0.0,0.353,5.482,0.102,100,True,360
2026-01-11 01:18:12,29.4,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.133,3.262,0.051,100,True,360
2026-01-11 01:18:13,31.5,32,24,31.71,46.2,17.07,0.2,930.5,64.4,0.014,1.286,5.096,0.077,100,True,360
2026-01-11 01:18:14,27.6,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.845,0.0,0.003,100,True,360
2026-01-11 01:18:15,30.3,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.783,8.313,0.147,100,True,360
2026-01-11 01:18:16,30.1,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.098,0.248,0.011,100,True,360
2026-01-11 01:18:17,29.6,32,24,31.71,46.2,17.07,0.2,930.5,64.4,0.0,0.388,8.301,0.125,100,True,362
2026-01-11 01:18:18,30.0,32,24,31.71,46.2,17.07,0.2,930.5,64.4,0.0,0.399,2.876,0.059,100,True,360
2026-01-11 01:18:19,31.4,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.407,5.69,0.098,100,True,360
2026-01-11 01:18:20,28.0,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.105,1.758,0.046,100,True,359
2026-01-11 01:18:21,30.4,32,24,31.71,46.1,17.09,0.2,930.5,64.4,0.0,0.201,6.8,0.124,100,True,359
2026-01-11 01:18:22,31.3,32,24,31.71,46.1,17.08,0.2,930.5,64.4,0.0,0.831,0.258,0.019,100,True,359
2026-01-11 01:18:23,27.8,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.002,0.533,0.249,0.011,100,True,359
2026-01-11 01:18:24,28.8,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.086,0.251,0.01,100,True,359
2026-01-11 01:18:25,31.2,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.0,0.262,0.253,0.015,100,True,359
2026-01-11 01:18:26,28.4,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.0,0.156,0.252,0.008,100,True,359
2026-01-11 01:18:27,28.3,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.257,0.25,0.009,100,True,359
2026-01-11 01:18:28,30.6,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.0,0.152,0.249,0.008,100,True,359
2026-01-11 01:18:29,31.1,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.314,0.256,0.02,100,True,359
2026-01-11 01:18:30,27.4,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.817,0.25,0.013,100,True,361
2026-01-11 01:18:31,29.6,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.253,0.252,0.013,100,True,359
2026-01-11 01:18:32,29.0,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.086,0.25,0.014,100,True,358
2026-01-11 01:18:33,28.6,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.003,0.151,0.26,0.077,100,True,358
2026-01-11 01:18:34,28.9,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.315,0.25,0.009,100,True,358
2026-01-11 01:18:35,31.6,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.0,0.234,2.626,0.052,100,True,358
2026-01-11 01:18:36,30.8,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,0.211,5.947,0.104,100,True,358
2026-01-11 01:18:37,30.3,32,24,31.71,46.3,17.02,0.2,930.5,64.4,0.0,0.16,0.003,0.005,100,True,358
2026-01-11 01:18:38,29.2,32,24,31.71,46.3,17.03,0.2,930.5,64.4,0.002,0.521,8.477,0.131,100,True,357
2026-01-11 01:18:39,32.6,32,24,31.71,46.3,17.01,0.2,930.5,64.4,0.176,1.692,0.264,0.026,100,True,356
2026-01-11 01:18:40,33.5,32,24,31.71,46.3,17.04,0.2,930.5,64.4,0.0,1.133,8.35,0.149,100,True,356
2026-01-11 01:18:41,31.4,32,24,31.71,46.3,17.01,0.2,930.5,64.4,0.164,1.437,1.327,0.031,100,True,358
